ConsumerRating,SellerRating,ComfortRating,InteriorDesignRating,PerformanceRating,ValueForMoneyRating,ExteriorStylingRating,ReliabilityRating,DealType,ID_Rating
4.9,4.2,4.8,5.0,5.0,5.0,5.0,4.6,Good,2896
4.8,4.7,4.7,4.8,4.8,4.7,4.9,4.8,Fair,2897
4.6,4.1,4.6,4.5,4.6,4.5,4.7,4.7,Good,2898
4.8,4.9,4.8,4.8,4.8,4.5,4.8,4.7,Fair,2899
4.6,3.2,4.8,4.6,4.5,4.5,4.7,4.6,Great,2900
4.8,4.8,4.9,4.9,5.0,4.6,5.0,4.6,Fair,2901
4.8,4.9,4.8,4.7,4.7,4.7,4.9,4.9,Great,2902
4.8,4.3,4.8,4.8,4.7,4.7,4.8,4.8,Fair,2903
4.9,4.8,5.0,4.8,5.0,4.8,5.0,4.8,Not Specified,2904
4.9,4.5,4.9,4.9,4.8,4.8,4.9,4.9,Good,2905
4.7,4.9,4.7,4.6,4.7,4.7,4.7,4.8,Great,2906
4.7,4.7,4.7,4.7,4.8,4.3,4.8,4.6,Fair,2907
4.8,4.2,4.9,4.8,4.8,4.7,4.8,4.8,Great,2908
4.8,4.9,4.9,4.8,4.8,4.7,4.8,4.8,Great,2909
4.8,4.3,4.8,4.8,4.8,4.8,4.9,4.9,Good,2910
4.6,4.6,4.8,4.6,4.5,4.5,4.7,4.6,Great,2911
4.9,4.3,5.0,4.9,4.9,4.7,4.9,4.9,Good,2912
4.6,4.1,4.8,4.6,4.5,4.5,4.7,4.6,Great,2913
4.9,4.2,4.9,4.9,4.9,4.6,5.0,5.0,Fair,2914
4.9,3.9,5.0,5.0,4.8,4.7,5.0,4.9,Good,2915
4.7,5.0,4.7,4.7,4.6,4.7,4.8,4.7,Great,2916
4.8,4.6,4.9,4.8,4.7,4.7,4.8,4.8,Good,2917
4.8,2.0,4.9,4.8,4.7,4.8,4.9,4.9,Great,2918
4.8,3.3,4.8,4.8,4.8,4.7,4.8,4.8,Good,2919
4.8,4.7,4.9,4.8,4.7,4.6,4.8,4.8,Good,2920
4.6,1.0,4.6,4.6,4.5,4.6,4.7,4.7,Good,2921
4.9,4.4,4.9,4.9,4.7,4.8,4.9,5.0,Great,2922
4.8,4.5,4.9,4.7,4.7,4.7,4.8,4.8,Good,2923
4.7,4.7,4.8,4.8,4.7,4.3,4.9,4.7,Good,2924
4.5,3.6,4.6,4.6,4.5,4.4,4.6,4.5,Good,2925
4.8,4.0,4.8,4.8,4.7,4.7,4.8,4.8,Good,2926
4.8,4.7,4.8,4.9,4.8,4.6,4.9,4.7,Fair,2927
4.7,4.9,4.8,4.7,4.6,4.7,4.7,4.8,Good,2928
4.7,4.8,4.9,4.8,4.8,4.6,4.8,4.8,Good,2929
4.6,3.9,4.8,4.6,4.5,4.5,4.7,4.6,Good,2930
4.6,4.3,4.8,4.6,4.5,4.5,4.7,4.6,Good,2931
4.7,4.3,4.8,4.7,4.6,4.4,4.8,4.7,Good,2932
4.9,3.0,5.0,4.9,4.8,4.8,4.9,4.9,Good,2933
4.8,4.8,5.0,4.7,5.0,4.7,4.9,4.4,Great,2934
4.7,3.4,4.9,4.7,4.8,4.4,4.8,4.8,Good,2935
4.8,4.4,4.9,4.7,4.7,4.6,4.8,4.9,Great,2936
4.8,1.0,4.9,4.9,4.8,4.6,4.9,4.8,Great,2937
4.8,4.6,4.8,4.8,4.8,4.8,4.8,4.9,Great,2938
4.8,4.0,4.8,4.8,4.8,4.5,4.8,4.7,Fair,2939
4.9,4.6,5.0,4.9,5.0,4.9,5.0,5.0,Great,2940
4.7,4.7,4.6,4.5,4.9,4.5,4.9,4.6,Great,2941
4.9,4.5,5.0,4.9,4.9,4.8,5.0,5.0,Good,2942
3.6,4.7,4.2,4.6,3.8,2.7,4.6,2.5,Good,2943
4.9,2.7,4.9,5.0,4.9,4.9,5.0,5.0,Fair,2944
4.6,4.5,4.9,4.2,4.8,4.1,4.6,4.9,Great,2945
4.8,4.6,4.9,4.9,4.7,4.4,4.9,4.8,Fair,2946
4.8,4.4,4.9,4.8,4.9,4.7,4.7,4.6,Good,2947
4.9,4.2,5.0,4.9,5.0,4.7,4.9,4.9,Great,2948
4.8,4.2,4.9,4.7,4.8,4.7,4.8,4.8,Good,2949
4.7,4.4,4.8,4.9,4.7,4.5,4.8,4.5,Good,2950
4.5,4.1,4.7,4.6,4.5,4.3,4.7,4.3,Great,2951
3.7,4.8,3.9,3.8,4.1,3.3,3.8,4.0,Great,2952
4.8,4.1,4.8,4.8,4.7,4.6,4.8,4.8,Good,2953
4.1,4.9,4.5,4.6,4.0,3.4,4.5,3.5,Fair,2954
4.8,4.9,4.9,4.8,4.7,4.8,4.8,4.8,Good,2955
4.7,4.8,4.8,4.9,4.7,4.5,4.8,4.5,Great,2956
3.0,4.8,3.0,4.0,5.0,2.0,4.0,1.0,Good,2957
4.7,4.3,4.8,4.6,4.5,4.6,4.8,4.6,Good,2958
4.8,4.6,4.9,4.8,4.9,4.5,4.9,4.9,Fair,2959
4.3,4.9,4.4,4.3,4.2,4.3,4.5,4.4,Fair,2960
4.8,3.8,4.9,4.8,4.8,4.7,4.9,4.8,Great,2961
4.8,2.0,4.9,4.8,4.7,4.8,4.9,4.9,Good,2962
4.7,4.3,4.8,4.6,4.7,4.6,4.8,4.8,Great,2963
4.9,4.8,4.9,4.8,4.8,4.8,4.8,4.9,Fair,2964
5.0,4.8,5.0,4.7,5.0,5.0,5.0,5.0,Great,2965
4.6,2.1,4.8,4.7,4.6,4.4,4.7,4.5,Good,2966
4.3,3.9,4.6,4.6,4.2,4.0,4.6,4.1,Good,2967
4.6,4.7,4.6,4.6,4.7,4.5,4.7,4.8,Fair,2968
4.8,4.8,4.8,4.8,4.8,4.4,5.0,4.8,Good,2969
4.6,4.7,4.6,4.9,4.7,4.1,4.8,4.5,Fair,2970
4.8,4.1,4.8,4.8,4.7,4.7,4.8,4.8,Good,2971
4.5,3.4,4.7,4.6,4.5,3.9,4.5,4.4,Not Specified,2972
4.8,4.5,4.9,4.8,4.8,4.7,4.9,4.8,Great,2973
4.6,3.6,4.6,4.6,4.4,4.4,4.7,4.6,Great,2974
4.6,4.9,4.6,4.5,4.6,4.5,4.7,4.5,Good,2975
4.8,5.0,4.9,4.8,4.8,4.6,4.9,4.7,Good,2976
4.8,5.0,4.8,4.7,4.8,4.7,4.8,4.9,Good,2977
4.8,4.6,4.8,4.8,4.7,4.8,4.9,4.8,Good,2978
4.9,4.6,5.0,4.7,5.0,4.7,5.0,4.7,Great,2979
4.7,2.8,4.8,4.8,4.6,4.7,4.8,4.8,Good,2980
4.8,3.5,4.9,4.9,4.8,4.8,4.9,4.8,Fair,2981
4.9,4.8,5.0,4.9,4.9,4.8,4.9,4.9,Great,2982
4.7,4.3,4.9,4.8,4.6,4.5,4.9,4.7,Good,2983
4.3,4.5,4.6,4.6,4.0,3.9,4.6,4.1,Good,2984
4.9,3.4,4.9,4.9,5.0,4.6,5.0,4.8,Good,2985
5.0,3.4,5.0,4.8,5.0,4.8,5.0,5.0,Good,2986
4.9,4.1,5.0,5.0,5.0,4.0,5.0,5.0,Good,2987
4.6,4.0,4.7,4.6,4.5,4.5,4.7,4.6,Great,2988
4.8,4.6,4.8,4.8,4.9,4.8,4.8,4.9,Great,2989
4.9,4.8,4.9,5.0,4.9,4.6,5.0,5.0,Good,2990
4.3,4.7,4.6,4.6,4.0,3.9,4.6,4.1,Good,2991
4.8,4.7,4.8,4.7,4.7,4.6,4.9,4.8,Good,2992
4.5,4.3,4.7,4.6,4.5,4.3,4.7,4.3,Good,2993
4.6,3.0,4.8,4.8,4.6,4.5,4.7,4.6,Good,2994
4.5,3.0,4.6,4.6,4.3,4.4,4.6,4.5,Good,2995
4.8,4.8,4.9,4.8,4.7,4.7,4.9,4.7,Good,2996
4.8,4.5,4.9,4.9,4.7,4.5,4.9,5.0,Fair,2997
4.7,4.7,4.7,4.7,4.7,4.6,4.7,4.7,Good,2998
4.3,4.5,4.5,4.3,4.2,4.3,4.4,4.4,Great,2999
4.6,4.7,4.8,5.0,4.5,4.5,4.8,4.2,Good,3000
4.8,3.9,4.8,4.7,4.7,4.6,4.8,4.9,Great,3001
4.6,3.9,4.8,4.5,4.5,4.5,4.6,4.9,Fair,3002
4.8,4.4,4.8,4.8,4.8,4.7,4.9,4.8,Great,3003
4.8,4.4,4.8,4.8,4.7,4.7,4.9,4.8,Good,3004
5.0,4.6,5.0,5.0,5.0,4.5,5.0,5.0,Great,3005
4.8,3.9,4.9,4.8,4.7,4.9,4.8,4.8,Good,3006
4.6,1.6,4.6,4.5,4.5,4.4,4.7,4.5,Fair,3007
4.8,4.4,4.9,4.9,4.8,4.7,4.9,4.9,Good,3008
4.8,4.2,4.9,4.8,4.8,4.6,4.8,4.7,Good,3009
4.8,4.8,4.8,4.9,4.8,4.6,4.9,4.7,Fair,3010
4.9,4.7,4.9,4.8,4.8,4.9,4.9,5.0,Good,3011
4.5,4.7,4.6,4.7,4.4,4.3,4.7,4.3,Good,3012
5.0,4.8,5.0,5.0,5.0,4.7,5.0,4.9,Great,3013
4.5,4.6,4.5,4.5,4.4,4.4,4.6,4.6,Good,3014
4.6,4.8,4.7,4.6,4.5,4.5,4.7,4.6,Good,3015
4.9,1.0,4.9,4.9,4.9,4.9,4.9,4.8,Good,3016
4.6,4.8,4.8,4.7,4.6,4.4,4.7,4.5,Not Specified,3017
4.8,4.8,4.8,4.7,4.7,4.6,4.9,4.8,Great,3018
4.8,2.6,4.9,4.8,4.8,4.6,4.8,4.7,Great,3019
4.8,2.6,4.6,4.8,5.0,4.7,5.0,4.7,Not Specified,3020
4.1,4.4,4.6,4.5,3.7,3.7,4.7,3.5,Good,3021
4.1,3.9,4.3,4.5,4.3,4.0,4.3,3.7,Fair,3022
4.5,4.9,4.5,4.6,4.4,4.5,4.7,4.5,Fair,3023
4.5,1.0,4.6,4.6,4.5,4.4,4.6,4.5,Great,3024
4.8,4.5,4.9,4.8,4.8,4.8,4.8,4.8,Great,3025
4.3,4.8,4.6,4.4,4.6,3.5,4.9,4.1,Good,3026
4.7,4.8,4.7,4.7,4.6,4.8,4.8,4.8,Great,3027
5.0,4.3,5.0,5.0,5.0,5.0,5.0,5.0,Fair,3028
4.8,4.3,4.9,4.8,4.6,4.6,4.8,4.9,Good,3029
4.8,2.8,4.8,4.8,4.7,4.8,4.9,4.9,Good,3030
4.9,4.5,4.9,4.9,4.9,4.6,5.0,5.0,Good,3031
4.2,4.8,4.5,4.5,4.0,3.8,4.7,3.8,Good,3032
4.7,3.0,4.7,4.6,4.7,4.7,4.7,4.9,Great,3033
4.6,4.9,4.6,4.7,4.7,4.3,4.9,4.6,Good,3034
4.3,4.4,4.5,4.6,4.2,3.9,4.7,4.0,Great,3035
5.0,4.9,5.0,5.0,5.0,4.7,5.0,5.0,Good,3036
4.7,4.4,4.8,4.7,4.8,4.6,4.8,4.8,Good,3037
4.9,4.6,4.9,4.9,4.9,4.8,4.8,4.9,Fair,3038
4.8,3.4,4.9,4.7,4.9,4.6,4.8,4.8,Great,3039
4.8,4.9,4.9,5.0,4.8,4.6,4.9,4.8,Good,3040
4.7,4.0,4.8,4.7,4.7,4.6,4.7,4.6,Great,3041
4.8,4.2,4.8,4.7,4.7,4.7,4.8,4.9,Great,3042
4.7,4.7,4.5,4.4,4.9,4.5,4.8,4.8,Good,3043
3.8,3.7,4.0,4.2,3.6,3.2,4.3,3.1,Good,3044
3.9,4.6,4.2,4.3,3.7,3.6,4.6,3.5,Good,3045
4.7,4.7,4.8,4.7,4.5,4.6,4.8,4.6,Good,3046
4.0,4.2,4.3,4.5,4.2,3.4,4.7,3.5,Fair,3047
4.7,4.7,4.7,4.6,4.7,4.6,4.9,4.9,Fair,3048
4.7,3.0,4.7,4.7,4.8,4.3,4.8,4.6,Good,3049
4.8,3.5,4.7,4.7,4.7,4.7,4.8,4.8,Good,3050
4.3,4.5,4.6,4.6,4.3,4.1,4.5,4.1,Great,3051
4.7,4.9,4.7,4.7,4.7,4.7,4.7,4.9,Good,3052
4.7,4.7,4.8,4.7,4.7,4.4,4.8,4.7,Fair,3053
4.7,5.0,4.8,4.7,4.7,4.6,4.8,4.7,Fair,3054
4.7,4.8,4.6,4.7,4.8,4.7,4.9,4.7,Good,3055
4.7,4.6,4.7,4.7,4.7,4.6,4.8,4.7,Good,3056
4.5,4.9,4.6,4.7,4.4,4.3,4.7,4.3,Good,3057
4.8,3.9,4.9,4.8,4.9,4.5,4.9,4.8,Good,3058
4.8,4.9,4.8,4.7,4.8,4.7,4.8,4.9,Not Specified,3059
4.7,4.7,4.7,4.7,4.6,4.6,4.8,4.8,Good,3060
4.8,4.6,4.9,4.7,4.8,4.9,4.9,4.9,Fair,3061
4.6,4.5,4.6,4.6,4.4,4.6,4.8,4.7,Good,3062
4.6,4.3,4.8,4.7,4.6,4.4,4.7,4.5,Good,3063
4.5,4.7,4.6,4.6,4.5,4.4,4.6,4.5,Good,3064
4.6,4.7,4.6,4.6,4.6,4.6,4.8,4.6,Fair,3065
4.7,4.9,4.8,4.8,4.7,4.5,4.9,4.6,Good,3066
4.9,4.0,4.7,5.0,5.0,4.7,4.7,5.0,Good,3067
4.7,4.3,4.6,4.7,4.7,4.5,4.9,4.5,Good,3068
4.7,4.5,4.8,4.7,4.7,4.6,4.7,4.7,Good,3069
4.5,4.7,5.0,4.0,4.5,4.0,4.0,4.5,Fair,3070
4.7,4.2,4.8,4.7,4.7,4.6,4.8,4.7,Good,3071
3.0,4.2,3.0,4.0,5.0,2.0,4.0,1.0,Good,3072
4.6,3.7,4.8,4.7,4.6,4.4,4.7,4.5,Good,3073
5.0,4.9,5.0,5.0,5.0,5.0,5.0,5.0,Great,3074
3.4,4.7,4.2,3.5,3.5,2.7,3.7,2.8,Good,3075
4.8,4.6,4.9,5.0,4.8,4.6,4.9,4.8,Fair,3076
4.9,4.8,5.0,4.9,4.8,4.9,5.0,5.0,Good,3077
4.9,4.5,4.8,4.9,4.9,4.7,4.9,4.8,Great,3078
4.5,3.5,4.5,4.4,4.6,4.6,4.5,4.7,Good,3079
4.6,4.6,4.9,4.2,4.8,4.1,4.6,4.9,Great,3080
4.7,3.4,4.0,5.0,5.0,5.0,5.0,4.0,Good,3081
4.9,4.4,5.0,4.8,4.9,4.8,4.9,4.8,Great,3082
4.5,4.5,4.6,4.7,4.3,4.5,4.6,4.5,Great,3083
4.9,1.6,4.8,4.8,5.0,4.7,4.9,4.9,Great,3084
4.7,4.5,4.6,4.7,4.7,4.5,4.9,4.5,Fair,3085
4.8,1.8,4.8,4.8,4.8,4.5,4.8,4.7,Fair,3086
4.7,4.7,4.8,4.6,4.6,4.7,4.7,4.8,Good,3087
4.8,5.0,4.8,4.7,4.7,4.7,4.8,4.9,Good,3088
4.9,4.5,4.8,4.9,4.9,4.7,4.9,4.8,Good,3089
4.7,3.0,4.7,4.7,4.7,4.5,4.7,4.7,Good,3090
5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,Great,3091
4.7,4.2,4.8,4.7,4.6,4.7,4.7,4.8,Not Specified,3092
4.8,4.6,4.8,4.7,4.8,4.6,4.9,4.8,Good,3093
4.8,4.4,4.8,4.8,4.6,4.6,4.9,4.8,Great,3094
4.7,4.5,4.8,4.6,4.8,4.7,4.8,4.7,Good,3095
4.8,4.0,4.8,4.7,4.8,4.7,4.8,4.9,Good,3096
4.9,4.8,5.0,5.0,4.9,4.9,5.0,4.8,Fair,3097
4.7,4.4,4.7,4.8,4.7,4.5,4.8,4.6,Good,3098
4.7,4.8,4.8,4.8,4.6,4.5,4.7,4.7,Good,3099
4.9,2.9,4.9,4.9,4.9,4.8,4.8,4.9,Good,3100
4.8,4.4,4.9,4.8,4.7,4.6,4.9,4.7,Good,3101
3.8,4.4,4.0,4.2,3.6,3.2,4.3,3.1,Good,3102
4.8,4.8,4.8,4.7,4.8,4.7,4.9,4.9,Fair,3103
3.0,4.9,3.0,4.0,5.0,2.0,4.0,1.0,Great,3104
4.8,4.0,4.9,4.8,4.8,4.6,4.8,4.7,Good,3105
4.8,4.7,4.6,5.0,5.0,4.4,5.0,4.6,Good,3106
4.0,4.5,4.4,4.4,4.1,3.5,4.5,3.5,Great,3107
4.8,4.1,4.8,4.7,4.8,4.7,4.8,4.9,Good,3108
4.8,4.8,4.9,4.8,4.8,4.6,4.8,4.8,Fair,3109
4.8,4.9,4.9,4.9,4.7,4.6,4.9,4.8,Good,3110
4.9,1.0,4.8,4.8,4.9,4.8,4.9,4.9,Good,3111
4.8,4.7,4.9,4.8,4.8,4.6,5.0,4.9,Great,3112
3.5,4.5,3.7,4.2,3.3,3.0,4.5,2.9,Great,3113
4.7,4.5,5.0,5.0,5.0,3.7,4.7,5.0,Good,3114
4.8,4.3,4.9,4.8,4.8,4.7,4.8,4.8,Good,3115
4.8,4.7,4.9,4.8,4.8,4.8,4.9,4.9,Great,3116
4.5,4.4,4.5,4.7,4.3,4.7,4.7,4.2,Good,3117
4.7,4.3,4.8,4.7,4.7,4.6,4.8,4.8,Good,3118
4.9,4.4,5.0,5.0,4.8,4.6,4.9,5.0,Fair,3119
4.5,3.7,4.7,4.6,4.5,4.3,4.8,4.4,Good,3120
4.7,4.8,4.8,4.7,4.7,4.7,4.8,4.8,Fair,3121
4.7,4.7,4.9,4.7,4.8,4.6,4.8,4.6,Great,3122
4.8,4.7,4.8,4.9,4.8,4.6,4.8,4.8,Great,3123
4.7,4.6,4.8,4.8,4.7,4.5,4.8,4.6,Good,3124
3.8,4.7,3.7,3.7,3.7,3.7,3.9,3.9,Not Specified,3125
4.8,4.9,4.8,4.8,4.6,4.7,4.9,4.9,Good,3126
4.8,2.4,4.9,4.8,4.9,4.5,4.9,4.9,Fair,3127
4.5,3.4,4.7,4.6,4.5,3.9,4.5,4.4,Good,3128
4.5,4.0,4.7,4.6,4.5,4.3,4.7,4.3,Great,3129
4.8,3.4,4.8,4.8,4.8,4.8,4.8,4.9,Good,3130
4.8,4.6,5.0,4.9,4.7,4.5,4.7,4.8,Not Specified,3131
4.8,4.6,4.9,4.8,4.7,4.6,4.9,4.7,Great,3132
4.7,3.3,5.0,4.9,4.9,4.4,4.7,4.6,Fair,3133
4.7,4.4,4.9,4.8,4.6,4.5,4.9,4.7,Great,3134
4.7,4.3,4.8,4.6,4.4,4.4,5.0,4.8,Fair,3135
4.5,3.3,4.7,4.6,4.5,4.3,4.7,4.3,Great,3136
4.6,3.5,4.5,4.5,4.8,4.5,4.8,4.7,Fair,3137
4.9,3.5,4.9,4.9,5.0,4.8,4.9,5.0,Great,3138
4.8,4.3,4.7,4.8,4.9,4.6,4.9,4.8,Great,3139
4.7,3.0,4.7,4.7,4.7,4.4,4.8,4.9,Good,3140
4.6,4.6,4.7,4.5,4.5,4.6,4.6,4.7,Good,3141
4.8,4.6,4.9,4.8,4.7,4.6,4.9,4.8,Good,3142
4.8,3.9,4.8,4.7,4.8,4.7,4.8,4.8,Good,3143
4.8,4.7,5.0,5.0,4.6,4.4,5.0,4.6,Great,3144
4.7,4.5,4.9,4.9,4.8,4.3,4.9,4.5,Good,3145
4.2,5.0,4.4,4.3,4.1,3.9,4.4,3.9,Great,3146
4.8,3.9,4.8,4.7,4.8,4.6,4.9,4.8,Good,3147
4.6,4.5,4.8,4.7,4.7,4.4,4.8,4.6,Good,3148
4.7,4.8,4.6,4.6,4.7,4.7,4.8,4.7,Good,3149
4.5,4.6,4.7,4.4,4.4,4.2,4.7,4.7,Fair,3150
4.8,4.8,4.9,4.8,4.7,4.6,4.9,4.8,Good,3151
4.6,4.7,4.6,4.6,4.4,4.4,4.7,4.6,Good,3152
4.8,4.4,4.9,4.7,4.8,4.7,4.8,4.8,Great,3153
4.8,5.0,4.9,4.8,4.8,4.8,4.8,4.9,Great,3154
4.8,4.9,4.8,4.7,4.8,4.7,4.9,4.9,Good,3155
4.8,3.9,4.9,4.9,4.8,4.6,4.9,4.8,Great,3156
4.7,4.3,4.8,4.7,4.6,4.5,4.8,4.6,Good,3157
4.9,4.7,5.0,4.8,4.9,4.8,4.9,4.8,Good,3158
4.7,4.8,4.8,4.7,4.7,4.7,4.7,4.7,Good,3159
4.9,4.9,4.9,4.9,4.9,4.8,4.9,4.9,Great,3160
4.8,4.5,4.8,4.6,4.7,4.7,4.9,4.9,Fair,3161
4.8,3.7,4.7,4.7,4.7,4.7,4.8,4.8,Good,3162
4.5,3.7,4.7,4.6,4.5,4.3,4.7,4.3,Great,3163
4.7,4.8,4.9,4.6,4.7,4.5,4.7,4.7,Good,3164
4.8,4.8,4.8,4.7,4.8,4.7,4.9,4.9,Great,3165
4.8,4.7,4.8,4.7,4.7,4.7,4.9,4.8,Good,3166
4.8,4.8,4.9,4.9,4.7,4.6,4.9,4.8,Good,3167
4.6,4.7,4.4,4.1,4.8,4.9,4.6,4.9,Great,3168
4.8,4.6,4.9,4.8,4.6,4.6,4.8,4.9,Good,3169
4.8,4.5,4.8,4.8,4.8,4.8,4.9,4.9,Great,3170
4.6,3.7,4.7,4.6,4.8,4.4,4.8,4.6,Not Specified,3171
4.8,3.9,4.8,4.7,4.9,4.7,4.8,4.7,Good,3172
2.9,3.7,3.5,4.1,2.6,2.2,3.8,2.1,Good,3173
4.7,4.6,4.8,4.6,4.8,4.5,4.8,4.6,Good,3174
4.8,4.4,4.9,4.8,4.8,4.6,5.0,4.9,Good,3175
4.9,4.1,5.0,4.9,4.8,4.8,4.9,4.8,Great,3176
4.9,3.6,4.9,4.9,5.0,4.6,5.0,4.8,Fair,3177
4.4,4.7,4.5,4.4,4.4,4.4,4.5,4.4,Fair,3178
4.7,3.8,4.8,4.8,4.7,4.6,4.8,4.7,Good,3179
4.0,4.8,4.4,4.4,4.1,3.5,4.5,3.5,Good,3180
4.8,4.6,4.9,4.8,4.8,4.6,5.0,4.9,Good,3181
4.8,4.5,4.9,4.8,4.9,4.7,4.7,4.6,Fair,3182
4.4,3.5,4.6,4.6,4.4,4.1,4.7,4.2,Good,3183
4.7,3.6,4.7,4.6,4.7,4.7,4.7,4.9,Fair,3184
4.7,4.7,4.8,4.6,4.8,4.5,4.8,4.6,Good,3185
4.7,4.9,4.7,4.6,4.6,4.6,4.8,4.7,Great,3186
4.9,2.9,4.8,4.8,5.0,4.7,4.9,4.9,Great,3187
4.9,3.6,5.0,4.9,5.0,4.9,5.0,5.0,Good,3188
4.7,4.2,4.7,4.6,4.6,4.6,4.8,4.8,Good,3189
4.8,4.9,4.8,4.6,4.9,4.7,4.8,5.0,Good,3190
4.8,3.9,4.9,4.9,4.8,4.6,4.9,4.8,Good,3191
4.8,4.7,4.8,4.8,4.9,4.8,4.8,4.9,Good,3192
4.8,5.0,4.7,4.7,4.8,4.8,4.9,4.8,Not Specified,3193
4.7,3.6,4.7,4.6,4.7,4.6,4.8,4.8,Great,3194
4.6,4.3,4.6,4.9,4.7,4.1,4.8,4.5,Good,3195
4.8,2.7,4.9,4.8,5.0,4.5,4.9,4.9,Fair,3196
4.8,4.5,4.7,4.7,4.7,4.7,4.8,4.8,Fair,3197
4.7,4.7,4.7,4.7,4.6,4.7,4.7,4.8,Good,3198
4.5,4.8,4.9,4.9,4.2,4.3,4.8,4.2,Good,3199
5.0,4.7,5.0,5.0,5.0,4.9,4.9,4.9,Great,3200
4.6,4.1,4.4,4.5,4.6,4.5,4.8,4.8,Great,3201
4.2,4.9,4.4,4.3,4.1,3.9,4.4,3.9,Good,3202
4.8,1.6,4.9,4.7,4.8,4.9,4.9,4.9,Good,3203
4.6,4.4,4.5,4.5,4.5,4.6,4.6,4.8,Not Specified,3204
5.0,4.5,5.0,5.0,5.0,4.7,5.0,5.0,Not Specified,3205
4.4,4.6,4.4,4.5,4.2,4.4,4.6,4.4,Good,3206
4.7,4.5,4.8,4.7,4.6,4.5,4.8,4.6,Good,3207
4.8,4.5,4.7,4.7,4.8,4.8,4.8,4.8,Good,3208
4.7,4.7,4.8,4.6,4.5,4.6,4.8,4.6,Good,3209
4.9,3.5,4.9,4.8,4.9,4.8,5.0,4.8,Good,3210
4.5,4.4,4.6,4.6,4.5,4.4,4.6,4.5,Great,3211
4.7,3.2,4.9,4.8,4.7,4.4,4.7,4.6,Good,3212
4.8,4.7,4.8,4.6,4.6,4.7,4.8,4.9,Good,3213
4.8,4.6,4.8,4.8,4.7,4.7,4.9,4.7,Good,3214
4.8,4.5,4.6,4.9,5.0,4.8,4.9,5.0,Good,3215
4.6,4.0,4.8,4.7,4.6,4.5,4.7,4.6,Good,3216
4.8,4.0,4.8,4.6,4.7,4.6,4.8,4.9,Good,3217
4.3,4.6,4.4,4.2,4.3,4.0,4.6,4.2,Good,3218
4.3,4.9,4.4,4.2,4.4,4.2,4.2,4.2,Not Specified,3219
4.7,4.8,4.8,4.7,4.6,4.7,4.7,4.8,Fair,3220
4.9,4.7,5.0,5.0,4.9,4.7,4.9,5.0,Good,3221
4.9,4.9,4.8,4.8,4.9,4.8,4.9,4.9,Good,3222
4.6,4.8,4.8,4.5,4.5,4.5,4.6,4.9,Good,3223
4.9,3.0,5.0,5.0,5.0,4.7,4.9,4.9,Good,3224
4.6,5.0,4.4,4.4,4.7,4.6,4.9,4.6,Not Specified,3225
4.7,4.7,4.7,4.7,4.7,4.5,4.8,4.8,Good,3226
4.6,4.7,4.8,4.8,4.6,4.5,4.7,4.6,Good,3227
4.7,3.5,4.7,4.6,4.6,4.6,4.8,4.8,Good,3228
4.4,3.5,4.6,4.5,4.6,4.0,4.8,3.8,Great,3229
4.6,5.0,4.8,4.7,4.6,4.5,4.7,4.6,Good,3230
4.6,4.5,4.5,4.5,4.5,4.6,4.8,4.6,Great,3231
4.7,3.5,4.8,4.8,4.5,4.6,4.7,4.6,Good,3232
4.8,4.3,4.8,4.7,4.8,4.7,4.9,4.9,Good,3233
4.5,4.9,4.5,4.4,4.5,4.4,4.7,4.5,Not Specified,3234
5.0,4.4,4.9,5.0,5.0,4.8,5.0,5.0,Good,3235
4.8,1.5,4.8,4.9,4.8,4.8,4.8,4.8,Great,3236
4.9,4.7,4.9,4.8,4.8,4.8,4.9,4.9,Great,3237
4.9,4.0,5.0,5.0,4.8,4.6,4.9,5.0,Great,3238
4.9,4.3,5.0,4.9,4.8,4.9,4.9,4.9,Great,3239
4.9,4.2,4.9,5.0,5.0,4.7,4.9,4.9,Good,3240
4.8,4.3,4.8,4.9,4.9,4.7,4.9,4.8,Good,3241
4.7,3.9,4.8,4.8,4.7,4.6,4.8,4.8,Great,3242
4.8,4.8,4.9,4.8,4.8,4.6,4.9,4.7,Great,3243
4.7,4.7,4.2,5.0,4.8,4.2,5.0,5.0,Fair,3244
4.7,4.4,4.8,4.9,4.6,4.4,4.7,4.8,Good,3245
4.0,4.8,4.2,4.3,4.0,3.4,4.6,3.4,Good,3246
4.3,4.8,4.5,4.2,4.3,4.2,4.5,4.2,Not Specified,3247
4.9,4.6,4.9,5.0,4.9,4.6,4.9,4.8,Great,3248
4.9,4.9,4.9,4.9,4.8,4.8,4.9,4.9,Great,3249
4.9,4.4,4.9,4.8,4.8,4.8,4.9,4.9,Good,3250
4.7,4.0,4.7,4.6,4.6,4.6,4.8,4.7,Great,3251
3.8,4.3,4.0,4.2,3.6,3.2,4.3,3.1,Great,3252
4.6,3.7,4.8,4.7,4.6,4.4,4.7,4.5,Great,3253
4.8,4.2,4.8,4.8,4.8,4.7,4.9,4.8,Good,3254
4.7,4.9,4.8,4.6,4.4,4.4,5.0,4.8,Not Specified,3255
4.6,4.4,4.8,4.8,4.6,4.5,4.7,4.6,Good,3256
4.7,4.4,4.7,4.6,4.7,4.7,4.7,4.8,Fair,3257
4.6,4.7,4.6,4.5,4.6,4.6,4.7,4.7,Good,3258
