Year,Make,Model,Drivetrain,MinMPG,MaxMPG,FuelType,Transmission,Engine,ID_Vehiculo
2017,Gmc,Acadia Denali,AWD,18,25,Gasoline,Automatic,3.6L V6 24V GDI DOHC,1796
2019,Ford,Flex SEL,FWD,16,23,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,1797
2017,Lexus,ES 350 Base,FWD,21,30,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,1798
2021,Hyundai,Palisade SEL,FWD,19,26,Gasoline,Automatic,3.8L V6 24V GDI DOHC,1799
2017,Infiniti,QX60 Base,FWD,20,27,Gasoline,CVT,3.5L V6 24V MPFI DOHC,1800
2019,Buick,Enclave Essence,FWD,0,0,Gasoline,Automatic,V6 Cylinder Engine,1801
2014,Nissan,Juke SV,FWD,27,32,Gasoline,CVT,1.6L I4 16V GDI DOHC Turbo,1802
2022,Tesla,Model 3 Long Range,AWD,0,0,Electric,Automatic,Electric,1803
2017,Gmc,Sierra 1500 Denali,4WD,15,21,Gasoline,Automatic,6.2L V8 16V GDI OHV,1804
2019,Volvo,S60 Momentum,FWD,24,36,Gasoline,Automatic,Intercooled Turbo Premium Unleaded I-4 2.0 L/120,1805
2020,Bmw,M5 Competition,AWD,15,21,Gasoline,Automatic,4.4L V8 32V GDI DOHC Twin Turbo,1806
2018,Audi,A7 3.0T Premium Plus,AWD,20,29,Gasoline,Automatic,3.0L V6 24V GDI DOHC Supercharged,1807
2021,Lexus,RX 350 RX 350,AWD,19,26,Gasoline,Automatic,3.5L V6 24V PDI DOHC,1808
2018,Bmw,M3 CS,RWD,17,25,Gasoline,Manual,3.0L I6 24V GDI DOHC Twin Turbo,1809
2019,Land,Rover Range Rover Velar P340 SE R-Dynamic,4WD,18,24,Gasoline,Automatic,3.0L V6 24V GDI DOHC Supercharged,1810
2020,Mercedes-Benz,C-Class C 300,RWD,22,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1811
2016,Audi,A8 L 4.0T,AWD,18,29,Gasoline,Automatic,4.0L V8 32V GDI DOHC Twin Turbo,1812
2018,Porsche,911 Targa 4S,AWD,19,28,Gasoline,Automatic,3.0L H6 24V GDI DOHC Twin Turbo,1813
2013,Chevrolet,Tahoe LTZ,4WD,15,21,Gasoline,Automatic,5.3L V8 16V MPFI OHV,1814
2016,Land,Rover Range Rover Evoque SE Premium,4WD,21,30,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1815
2021,Audi,A5 2.0T Premium Plus,AWD,24,31,Gasoline,Automatic,2.0L,1816
2016,Chrysler,300C Base,AWD,18,27,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,1817
2020,Toyota,Corolla XSE,FWD,31,38,Gasoline,CVT,2.0L I4 16V PDI DOHC,1818
2017,Audi,A6 2.0T Premium Plus,AWD,22,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1819
2020,Jeep,Cherokee Latitude,FWD,22,31,Gasoline,Automatic,2.4L I4 16V MPFI SOHC,1820
2017,Lexus,RX 450h RX 450h,AWD,31,28,Hybrid,CVT,3.5L V6 24V MPFI DOHC Hybrid,1821
2020,Volvo,S60 T6 Momentum,AWD,21,32,Gasoline,Automatic,2.0L I4 16V GDI DOHC,1822
2018,Volvo,XC60 T6 Inscription,AWD,21,27,Gasoline,Automatic,2.0L I4 16V GDI DOHC,1823
2017,Bmw,M3 Base,RWD,17,26,Gasoline,Manual,3.0L I6 24V GDI DOHC Twin Turbo,1824
2021,Mercedes-Benz,C-Class C 300 4MATIC,AWD,23,33,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1825
2019,Land,Rover Discovery Sport HSE,4WD,21,25,Gasoline,Automatic,I4,1826
2019,Jeep,Grand Cherokee Limited,4WD,18,25,Gasoline,Automatic,5.7L V8 16V MPFI OHV,1827
2018,Ford,Explorer Limited,4WD,18,25,Gasoline,Automatic,2.3L I4 16V GDI DOHC Turbo,1828
2021,Jeep,Wrangler Unlimited Sahara Altitude,4WD,17,23,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,1829
2011,Jeep,Grand Cherokee Overland,4WD,16,22,Gasoline,Automatic,5.7L V8 16V MPFI OHV,1830
2018,Lexus,RX 350 350 PACKAGE!,FWD,20,27,Gasoline,Automatic,3.5L V6 24V GDI DOHC,1831
2020,Mercedes-Benz,E-Class E 450 4MATIC,AWD,20,28,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,1832
2019,Gmc,Acadia SLE-2,FWD,18,25,Gasoline,Automatic,V6 Cylinder Engine,1833
2016,Kia,Sorento EX,FWD,18,26,Gasoline,Automatic,3.3L V6 24V GDI DOHC,1834
2019,Kia,Sportage LX,FWD,23,30,Gasoline,Automatic,2.4L I4 16V GDI DOHC,1835
2020,Bmw,X2 xDrive28i,AWD,24,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1836
2017,Honda,Pilot Touring,FWD,20,27,Gasoline,Automatic,3.5L V6 24V GDI SOHC,1837
2020,Toyota,Highlander Limited,AWD,20,27,Gasoline,Automatic,V6 Cylinder Engine,1838
2020,Mazda,CX-5 Grand Touring Reserve,AWD,22,27,Gasoline,Automatic,2.5L I4 16V GDI DOHC Turbo,1839
2012,Buick,Enclave Premium,FWD,17,24,Gasoline,Automatic,3.6L V6 24V GDI DOHC,1840
2019,Lexus,LC 500 Base,RWD,16,25,Gasoline,Automatic,5.0L V8 32V PDI DOHC,1841
2019,Hyundai,Tucson SEL,AWD,21,26,Gasoline,Automatic,2.4L I4 16V GDI DOHC,1842
2020,Mitsubishi,Outlander Sport 2.0 ES,4WD,23,29,Gasoline,CVT,2.0L I4 16V MPFI DOHC,1843
2017,Audi,A4 2.0T Premium Plus,AWD,24,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1844
2022,Honda,HR-V LX,FWD,28,34,Gasoline,CVT,1.8L I4 16V MPFI SOHC,1845
2020,Buick,Encore Essence,FWD,25,30,Gasoline,Automatic,1.4L I4 16V MPFI DOHC Turbo,1846
2017,Dodge,Journey Crossroad,FWD,19,25,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,1847
2021,Chevrolet,Equinox 1LT,AWD,25,30,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,1848
2019,Jeep,Grand Cherokee Altitude,RWD,19,26,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,1849
2020,Toyota,4Runner TRD Pro,4WD,16,19,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,1850
2015,Audi,A3 1.8T Premium Plus,FWD,24,35,Gasoline,Automatic,1.8L I4 16V GDI DOHC Turbo,1851
2019,Nissan,Armada SL,RWD,14,19,Gasoline,Automatic,5.6L V8 32V GDI DOHC,1852
2019,Subaru,Forester Sport,AWD,26,33,Gasoline,CVT,2.5L H4 16V GDI DOHC,1853
2015,Toyota,Tacoma Base,RWD,19,24,Gasoline,Automatic,2.7L I4 16V MPFI DOHC,1854
2018,Hyundai,Tucson SE,FWD,23,30,Gasoline,Automatic,2.0L I4 16V GDI DOHC,1855
2021,Jeep,Wrangler Unlimited Rubicon,4WD,17,23,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1856
2018,Audi,A3 2.0T Premium,AWD,24,31,Gasoline,Automatic,Intercooled Turbo Premium Unleaded I-4 2.0 L/121,1857
2019,Dodge,Journey SE,FWD,19,25,Gasoline,Automatic,4 Cylinder Engine,1858
2019,Land,Rover Range Rover 5.0L V8 Supercharged,4WD,16,21,Gasoline,Automatic,V8,1859
2019,Honda,HR-V LX,FWD,28,34,Gasoline,CVT,1.8L I4 16V MPFI SOHC,1860
2018,Ford,F-150 XL,RWD,20,25,Flex Fuel,Automatic,3.3L V6 24V PDI DOHC Flexible Fuel,1861
2016,Ford,F-150 XLT,4WD,17,23,Flex Fuel,Automatic,3.5L V6 24V MPFI DOHC Flexible Fuel,1862
2020,Mercedes-Benz,SL 450 Base,RWD,20,28,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,1863
2020,Acura,MDX 3.5L,FWD,20,27,Gasoline,Automatic,Premium Unleaded V-6 3.5 L/212,1864
2018,Subaru,Forester 2.5i Premium,AWD,26,32,Gasoline,CVT,2.5L H4 16V MPFI DOHC,1865
2021,Honda,Accord Sport 2.0T,FWD,22,32,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1866
2019,Lexus,RX 350L Premium,AWD,18,25,Gasoline,Automatic,3.5L V6 24V PDI DOHC,1867
2020,Acura,TLX Technology,FWD,23,33,Gasoline,Automatic,2.4L I4 16V GDI DOHC,1868
2018,Acura,RDX,FWD,20,28,Gasoline,Automatic,3.5L V6 24V MPFI SOHC,1869
2022,Bmw,X1 sDrive28i,FWD,24,33,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1870
2016,Porsche,Cayman GT4,RWD,18,23,Gasoline,Manual,3.8L H6 24V GDI DOHC,1871
2020,Tesla,Model Y Long Range,AWD,0,0,Electric,Automatic,Electric Motor,1872
2011,Acura,TSX 2.4,FWD,22,31,Gasoline,Automatic,2.4L I4 16V MPFI DOHC,1873
2018,Toyota,4Runner SR5,4WD,17,20,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,1874
2007,Toyota,Tundra Limited,4WD,14,18,Gasoline,Automatic,5.7L V8 32V MPFI DOHC,1875
2017,Ford,Explorer XLT,FWD,17,24,Flex Fuel,Automatic,3.5L V6 24V MPFI DOHC Flexible Fuel,1876
2014,Lexus,GS 350 Base,RWD,19,29,Gasoline,Automatic,3.5L V6 24V PDI DOHC,1877
2013,Mazda,CX-9 Touring,FWD,17,24,Gasoline,Automatic,3.7L V6 24V MPFI DOHC,1878
2021,Volkswagen,Jetta 1.4T S,FWD,29,39,Gasoline,Automatic,1.4L I4 16V GDI DOHC Turbo,1879
2017,Nissan,Maxima 3.5 SR,FWD,21,30,Gasoline,CVT,3.5L V6 24V MPFI DOHC,1880
2019,Lexus,IS 300 Base,RWD,21,30,Gasoline,Automatic,2.0L I4 16V PDI DOHC Turbo,1881
2021,Audi,Q5 45 Premium,AWD,23,28,Hybrid,Automatic,4 Cylinder Engine,1882
2022,Hyundai,IONIQ 5 SE,AWD,110,87,Electric,Automatic,Electric,1883
2013,Mercedes-Benz,M-Class ML 350 4MATIC,AWD,18,23,Flex Fuel,Automatic,3.5L V6 24V GDI DOHC Flexible Fuel,1884
2018,Mercedes-Benz,CLA 250 Base 4MATIC,AWD,24,32,Flex Fuel,Automatic,2.0L I4 16V GDI DOHC Turbo Flexible Fuel,1885
2019,Land,Rover Range Rover Velar P380 HSE R-Dynamic,4WD,18,24,Gasoline,Automatic,3.0L V6 24V GDI DOHC Supercharged,1886
2021,Gmc,Terrain SLT,FWD,25,30,Gasoline,Automatic,Turbocharged Gas 1.5L/92,1887
2020,Gmc,Acadia SLT,AWD,21,27,Gasoline,Automatic,3.6L V6 24V GDI DOHC,1888
2010,Dodge,Charger SE,RWD,18,26,Gasoline,Automatic,2.7L V6 24V MPFI DOHC,1889
2019,Lexus,GX 460 Base,4WD,15,18,Gasoline,Automatic,8 Cylinder Engine,1890
2021,Chevrolet,Silverado 1500 LT,4WD,19,22,Gasoline,Automatic,2.7L I4 16V GDI DOHC Turbo,1891
2020,Hyundai,Tucson Value,AWD,22,25,Gasoline,Automatic,2.0L I4 16V GDI DOHC,1892
2020,Toyota,Camry SE,AWD,25,34,Gasoline,Automatic,Regular Unleaded I-4 2.5 L/152,1893
2020,Kia,Forte LXS,FWD,29,40,Gasoline,CVT,2.0L I4 16V MPFI DOHC,1894
2019,Mercedes-Benz,AMG GLC 63 S 4MATIC,AWD,16,22,Gasoline,Automatic,4.0L V8 32V GDI DOHC Twin Turbo,1895
2021,Tesla,Model Y Long Range,AWD,0,0,Electric,Automatic,Electric,1896
2020,Land,Rover Range Rover Sport 3.0L Supercharged HSE,4WD,19,24,Gasoline,Automatic,V6,1897
2019,Volkswagen,Atlas 3.6L SEL Premium,AWD,17,23,Gasoline,Automatic,3.6L V6 24V GDI DOHC,1898
2020,Lexus,IS 350 Base,AWD,19,26,Gasoline,Automatic,3.5L V6 24V PDI DOHC,1899
2021,Audi,Q7 55 Premium Plus,AWD,18,23,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,1900
2015,Bmw,M4 Base,RWD,17,26,Gasoline,Manual,Straight 6 Cylinder Engine,1901
2019,Honda,Pilot EX-L,AWD,18,26,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,1902
2018,Bmw,430 Gran Coupe i xDrive,AWD,23,33,Gasoline,Automatic,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,1903
2020,Ford,Explorer ST,4WD,18,24,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,1904
2020,Ford,Explorer XLT,4WD,20,27,Gasoline,Automatic,2.3L I4 16V GDI DOHC Turbo,1905
2020,Kia,Sportage S,FWD,23,30,Gasoline,Automatic,2.4L I4 16V GDI DOHC,1906
2011,Lexus,RX 350 Base,AWD,18,24,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,1907
2011,Jeep,Grand Cherokee Limited,4WD,16,22,Flex Fuel,Automatic,3.6L V6 24V MPFI DOHC Flexible Fuel,1908
2022,Kia,Forte LXS,FWD,29,39,Gasoline,CVT,2.0L I4 16V MPFI DOHC,1909
2021,Toyota,Tacoma SR5,4WD,18,22,Gasoline,Automatic,3.5L V6 24V PDI DOHC,1910
2021,Subaru,Crosstrek Sport,AWD,27,34,Gasoline,CVT,2.5L H4 16V GDI DOHC,1911
2017,Audi,A4 2.0T Premium,AWD,24,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1912
2019,Audi,Q5 2.0T Prestige,AWD,22,27,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1913
2021,Ford,Mustang EcoBoost Premium,RWD,20,27,Gasoline,Automatic,2.3L I4 16V GDI DOHC Turbo,1914
2021,Toyota,RAV4 XLE,FWD,28,35,Gasoline,Automatic,2.5L I4 16V PDI DOHC,1915
2017,Chevrolet,Malibu 1LT,FWD,27,36,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,1916
2019,Lincoln,Nautilus Reserve,AWD,20,25,Gasoline,Automatic,2.7L V6 24V GDI DOHC Twin Turbo,1917
2020,Mazda,CX-5 Grand Touring,AWD,24,30,Gasoline,Automatic,2.5L I4 16V GDI DOHC,1918
2015,Ford,Explorer Limited,4WD,17,23,Flex Fuel,Automatic,3.5L V6 24V MPFI DOHC Flexible Fuel,1919
2020,Chevrolet,Silverado 1500 Custom,4WD,15,20,Gasoline,Automatic,2.7L I4 16V GDI DOHC Turbo,1920
2020,Bmw,X7 xDrive40i,AWD,20,25,Gasoline,Automatic,Straight 6 Cylinder Engine,1921
2011,Honda,Fit Sport,FWD,27,33,Gasoline,Automatic,1.5L SOHC MPFI 16-valve i-VTEC I4 engine,1922
2021,Gmc,Terrain SLE,AWD,25,28,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,1923
2020,Chevrolet,Silverado 1500 LT,4WD,20,23,Gasoline,Automatic,5.3L V8 16V GDI OHV,1924
2021,Mercedes-Benz,GLC 300 4MATIC Coupe,AWD,22,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1925
2019,Ford,Escape SE,FWD,23,30,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,1926
2015,Kia,Soul +,FWD,23,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC,1927
2018,Hyundai,Elantra SE,FWD,29,38,Gasoline,Automatic,2.0L I4 16V MPFI DOHC,1928
2012,Ford,Fusion SEL,FWD,23,33,Gasoline,Automatic,2.5L I4 16V MPFI DOHC,1929
2009,Land,Rover Range Rover Sport HSE,4WD,12,18,Gasoline,Automatic,4.4L V8 32V MPFI DOHC,1930
2021,Volvo,XC90 T6 Momentum 7 Passenger,AWD,19,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC,1931
2017,Honda,Civic EX,FWD,31,40,Gasoline,CVT,2.0L I4 16V MPFI DOHC,1932
2021,Hyundai,Kona SEL,FWD,27,33,Gasoline,Automatic,2.0L I4 16V MPFI DOHC,1933
2019,Mercedes-Benz,AMG C 43 Base 4MATIC,AWD,18,25,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,1934
2020,Porsche,911 Carrera S,RWD,18,24,Gasoline,Automatic,3.0L H6 24V GDI DOHC Twin Turbo,1935
2017,Honda,CR-V LX,FWD,26,32,Gasoline,CVT,2.4L I4 16V GDI DOHC,1936
2021,Porsche,911 Turbo S,AWD,15,20,Gasoline,Automatic,3.8L H6 24V GDI DOHC Twin Turbo,1937
2020,Mazda,CX-5 Touring,FWD,25,31,Gasoline,Automatic,2.5L I4 16V GDI DOHC,1938
2016,Subaru,Outback 2.5i Limited,AWD,25,33,Gasoline,CVT,2.5L H4 16V MPFI DOHC,1939
2020,Ford,F-150 Lariat,RWD,20,26,Gasoline,Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1940
2020,Ford,F-150 XLT,4WD,18,23,Gasoline,Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1941
2021,Jeep,Gladiator Sport,4WD,16,23,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,1942
2019,Lincoln,MKC Select,AWD,19,25,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1943
2018,Hyundai,Tucson SE,AWD,21,26,Gasoline,Automatic,2.0L I4 16V GDI DOHC,1944
2018,Gmc,Sierra 1500 SLT,4WD,16,22,Gasoline,Automatic,5.3L V8 16V GDI OHV,1945
2018,Ford,Focus SE,FWD,30,40,Gasoline,Automatic,1.0L I3 12V GDI DOHC Turbo,1946
2020,Kia,Optima LX,FWD,24,32,Gasoline,Automatic,2.4L I4 16V GDI DOHC,1947
2019,Jeep,Cherokee Trailhawk,4WD,18,24,Gasoline,Automatic,3.2L V6 24V MPFI DOHC,1948
2018,Nissan,Altima 2.5 SL,FWD,27,38,Gasoline,CVT,4 Cylinder Engine,1949
2019,Chevrolet,Equinox 1LT,FWD,26,32,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,1950
2021,Ford,F-150 Lariat,4WD,19,24,Gasoline,Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1951
2018,Chevrolet,Tahoe LT,4WD,16,22,Gasoline,Automatic,5.3L V8 16V GDI OHV,1952
2019,Infiniti,QX60 Luxe,AWD,19,26,Gasoline,Automatic,V6 Cylinder Engine,1953
2021,Audi,A5 40 Premium,AWD,25,34,Gasoline,Automatic,2.0L,1954
2017,Jaguar,F-PACE 35t Premium,AWD,18,23,Gasoline,Automatic,3.0L V6 24V GDI DOHC Supercharged,1955
2020,Toyota,C-HR LE,FWD,27,31,Gasoline,CVT,2.0L I4 16V MPFI DOHC,1956
2021,Subaru,Forester,AWD,26,33,Gasoline,CVT,2.5L H4 16V GDI DOHC,1957
2021,Dodge,Durango SRT Hellcat,AWD,12,17,Gasoline,Automatic,6.2L V8 16V MPFI OHV Supercharged,1958
2018,Bmw,328d Base,RWD,31,43,Diesel,Automatic,2.0L I4 16V DDI DOHC Turbo Diesel,1959
2019,Toyota,Camry LE,FWD,28,39,Gasoline,Automatic,2.5L I4 16V PDI DOHC,1960
2019,Hyundai,Sonata SEL,FWD,25,33,Gasoline,Automatic,2.4L I4 16V GDI DOHC,1961
2020,Volkswagen,Atlas Cross Sport 2.0T SE,AWD,18,23,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1962
2014,Jeep,Compass Latitude,FWD,21,28,Gasoline,Automatic,2.0L I4 16V MPFI DOHC,1963
2020,Land,Rover Range Rover Velar S,4WD,18,24,Gasoline,Automatic,V6,1964
2017,Infiniti,QX50 Base,AWD,17,24,Gasoline,Automatic,V6 Cylinder Engine,1965
2019,Subaru,Outback 2.5i Premium,AWD,25,32,Gasoline,CVT,2.5L H4 16V MPFI DOHC,1966
2020,Toyota,Highlander XLE,AWD,20,27,Gasoline,Automatic,3.5L V6 24V PDI DOHC,1967
2016,Porsche,Macan S,AWD,17,23,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,1968
2020,Land,Rover Defender 110 First Edition,4WD,17,22,Gasoline,Automatic,V6,1969
2019,Land,Rover Range Rover 5.0L V8 Supercharged Autobiography,4WD,16,21,Gasoline,Automatic,5.0L V8 32V GDI DOHC Supercharged,1970
2015,Jeep,Grand Cherokee Overland,4WD,17,24,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,1971
2021,Land,Rover Range Rover Velar P250 S,4WD,21,27,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1972
2021,Audi,Q5 Premium Plus,AWD,23,28,Hybrid,Automatic,Intercooled Turbo Gas/Electric I-4 2.0 L/121,1973
2020,Audi,Q7 55 Premium Plus,AWD,17,21,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,1974
2014,Chevrolet,Traverse LS,AWD,16,23,Gasoline,Automatic,3.6L V6 24V GDI DOHC,1975
2020,Infiniti,Q50 3.0t Sport,RWD,20,29,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,1976
2020,Mercedes-Benz,GLE 350 Base,RWD,19,26,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1977
2018,Ford,EcoSport SE,FWD,27,29,Gasoline,Automatic,1.0L I3 12V GDI DOHC Turbo,1978
2019,Gmc,Yukon XL SLT,4WD,14,21,Gasoline,Automatic,5.3L V8 16V GDI OHV,1979
2019,Lexus,ES 300h Base,FWD,43,45,Hybrid,CVT,2.5L I4 16V PDI DOHC Hybrid,1980
2018,Toyota,4Runner Limited 4WD,4WD,17,20,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,1981
2022,Toyota,Tundra 1794,4WD,17,22,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1982
2020,Toyota,4Runner SR5 4WD,4WD,16,19,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,1983
2017,Genesis,G80 3.8,AWD,16,25,Gasoline,Automatic,3.8L V6 24V GDI DOHC,1984
2020,Cadillac,XT6 Sport AWD,AWD,17,24,Gasoline,Automatic,3.6L V6 24V GDI DOHC,1985
2013,Ford,Edge Limited,AWD,18,25,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,1986
2018,Ford,F-150 Platinum,4WD,16,22,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1987
2021,Ford,F-150 Limited,4WD,18,23,Hybrid,Automatic,3.5L V6 24V PDI DOHC Twin Turbo Hybrid,1988
2020,Mazda,CX-30 Premium Package,AWD,25,32,Gasoline,Automatic,2.5L I4 16V GDI DOHC,1989
2021,Chevrolet,Tahoe High Country,4WD,14,19,Gasoline,Automatic,6.2L V8 16V GDI OHV,1990
2020,Chevrolet,Trax LS,AWD,24,29,Gasoline,Automatic,1.4L I4 16V MPFI DOHC Turbo,1991
2020,Ford,Escape Titanium,AWD,23,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1992
2018,Nissan,Maxima 3.5 S,FWD,21,30,Gasoline,CVT,3.5L V6 24V MPFI DOHC,1993
2020,Jeep,Grand Cherokee Limited,RWD,19,26,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,1994
2018,Ford,Explorer XLT,FWD,17,24,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,1995
2018,Ford,F-150 Lariat,RWD,20,26,Gasoline,Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1996
2008,Porsche,911 Carrera 4 Coupe,AWD,17,24,Gasoline,Manual,325.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,1997
2014,Hyundai,Elantra SE,FWD,28,38,Gasoline,Automatic,1.8L I4 16V MPFI DOHC,1998
2020,Porsche,Cayenne Turbo Coupe AWD,AWD,15,19,Gasoline,Automatic,4.0L V8 32V GDI DOHC Twin Turbo,1999
2022,Genesis,GV70 2.5T,AWD,22,28,Gasoline,Automatic,2.5L I4 16V PDI DOHC Turbo,2000
2018,Toyota,Corolla LE,FWD,28,36,Gasoline,CVT,1.8L I4 16V MPFI DOHC,2001
2018,Jeep,Wrangler Unlimited Sport,4WD,17,23,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2002
2014,Land,Rover Range Rover Evoque Pure Plus,4WD,21,30,Gasoline,Automatic,4 Cylinder Engine,2003
2012,Nissan,Maxima SV,FWD,19,26,Gasoline,CVT,3.5L V6 24V MPFI DOHC,2004
2018,Mercedes-Benz,E-Class E 400 4MATIC,AWD,20,26,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,2005
2019,Subaru,Crosstrek 2.0i Premium,AWD,23,29,Gasoline,Manual,2.0L H4 16V GDI DOHC,2006
2017,Toyota,RAV4 LE,AWD,22,29,Gasoline,Automatic,2.5L I4 16V MPFI DOHC,2007
2017,Bmw,M240 i,RWD,21,32,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,2008
2019,Mercedes-Benz,C-Class C 300,RWD,21,29,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2009
2018,Volkswagen,Atlas 2.0T SE,FWD,22,26,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2010
2020,Toyota,Camry LE,FWD,28,39,Gasoline,Automatic,2.5L I4 16V PDI DOHC,2011
2020,Honda,Pilot Touring 7-Passenger,FWD,20,27,Gasoline,Automatic,3.5L V6 24V GDI SOHC,2012
2017,Bmw,X5 sDrive35i,RWD,18,25,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,2013
2017,Ford,Escape SE,FWD,23,30,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,2014
2019,Chevrolet,Equinox 1LT,AWD,25,30,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,2015
2016,Honda,Civic LX,FWD,31,41,Gasoline,CVT,2.0L I4 16V MPFI DOHC,2016
2019,Chevrolet,Traverse Premier,FWD,18,27,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2017
2021,Porsche,Macan S,AWD,18,24,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,2018
2019,Bmw,740 i,RWD,21,29,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,2019
2020,Chevrolet,Equinox 1LT,FWD,26,31,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,2020
2021,Volvo,XC90 T5 Momentum 7 Passenger,FWD,21,30,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2021
2019,Land,Rover Discovery SE,4WD,16,21,Gasoline,Automatic,V6,2022
2018,Mercedes-Benz,E-Class E 400 4MATIC,AWD,20,25,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,2023
2020,Mitsubishi,Outlander Sport ES,4WD,23,29,Gasoline,CVT,2.0L I4 16V MPFI DOHC,2024
2016,Subaru,Forester 2.5i Premium,AWD,24,32,Gasoline,CVT,2.5L H4 16V MPFI DOHC,2025
2019,Mazda,CX-5 Grand Touring,AWD,24,30,Gasoline,Automatic,Regular Unleaded I-4 2.5 L/152,2026
2019,Volkswagen,Tiguan 2.0T S,AWD,21,29,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2027
2019,Honda,Pilot EX-L,AWD,18,26,Gasoline,Automatic,V6 Cylinder Engine,2028
2020,Volkswagen,Passat 2.0T SEL,FWD,23,34,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2029
2019,Toyota,Corolla L,FWD,28,36,Gasoline,CVT,1.8L I4 16V MPFI DOHC,2030
2021,Volvo,XC90 T6 Momentum,AWD,19,28,Gasoline,Automatic,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2031
