Year,Make,Model,Drivetrain,MinMPG,MaxMPG,FuelType,Transmission,Engine,ID_Vehiculo
2020,Toyota,Camry SE,AWD,25,34,Gasoline,Automatic,Regular Unleaded I-4 2.5 L/152,1893
2020,Kia,Forte LXS,FWD,29,40,Gasoline,CVT,2.0L I4 16V MPFI DOHC,1894
2019,Mercedes-Benz,AMG GLC 63 S 4MATIC,AWD,16,22,Gasoline,Automatic,4.0L V8 32V GDI DOHC Twin Turbo,1895
2021,Tesla,Model Y Long Range,AWD,0,0,Electric,Automatic,Electric,1896
2020,Land,Rover Range Rover Sport 3.0L Supercharged HSE,4WD,19,24,Gasoline,Automatic,V6,1897
2019,Volkswagen,Atlas 3.6L SEL Premium,AWD,17,23,Gasoline,Automatic,3.6L V6 24V GDI DOHC,1898
2020,Lexus,IS 350 Base,AWD,19,26,Gasoline,Automatic,3.5L V6 24V PDI DOHC,1899
2021,Audi,Q7 55 Premium Plus,AWD,18,23,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,1900
2015,Bmw,M4 Base,RWD,17,26,Gasoline,Manual,Straight 6 Cylinder Engine,1901
2019,Honda,Pilot EX-L,AWD,18,26,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,1902
2018,Bmw,430 Gran Coupe i xDrive,AWD,23,33,Gasoline,Automatic,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,1903
2020,Ford,Explorer ST,4WD,18,24,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,1904
2020,Ford,Explorer XLT,4WD,20,27,Gasoline,Automatic,2.3L I4 16V GDI DOHC Turbo,1905
2020,Kia,Sportage S,FWD,23,30,Gasoline,Automatic,2.4L I4 16V GDI DOHC,1906
2011,Lexus,RX 350 Base,AWD,18,24,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,1907
2011,Jeep,Grand Cherokee Limited,4WD,16,22,Flex Fuel,Automatic,3.6L V6 24V MPFI DOHC Flexible Fuel,1908
2022,Kia,Forte LXS,FWD,29,39,Gasoline,CVT,2.0L I4 16V MPFI DOHC,1909
2021,Toyota,Tacoma SR5,4WD,18,22,Gasoline,Automatic,3.5L V6 24V PDI DOHC,1910
2021,Subaru,Crosstrek Sport,AWD,27,34,Gasoline,CVT,2.5L H4 16V GDI DOHC,1911
2017,Audi,A4 2.0T Premium,AWD,24,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1912
2019,Audi,Q5 2.0T Prestige,AWD,22,27,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1913
2021,Ford,Mustang EcoBoost Premium,RWD,20,27,Gasoline,Automatic,2.3L I4 16V GDI DOHC Turbo,1914
2021,Toyota,RAV4 XLE,FWD,28,35,Gasoline,Automatic,2.5L I4 16V PDI DOHC,1915
2017,Chevrolet,Malibu 1LT,FWD,27,36,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,1916
2019,Lincoln,Nautilus Reserve,AWD,20,25,Gasoline,Automatic,2.7L V6 24V GDI DOHC Twin Turbo,1917
2020,Mazda,CX-5 Grand Touring,AWD,24,30,Gasoline,Automatic,2.5L I4 16V GDI DOHC,1918
2015,Ford,Explorer Limited,4WD,17,23,Flex Fuel,Automatic,3.5L V6 24V MPFI DOHC Flexible Fuel,1919
2020,Chevrolet,Silverado 1500 Custom,4WD,15,20,Gasoline,Automatic,2.7L I4 16V GDI DOHC Turbo,1920
2020,Bmw,X7 xDrive40i,AWD,20,25,Gasoline,Automatic,Straight 6 Cylinder Engine,1921
2011,Honda,Fit Sport,FWD,27,33,Gasoline,Automatic,1.5L SOHC MPFI 16-valve i-VTEC I4 engine,1922
2021,Gmc,Terrain SLE,AWD,25,28,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,1923
2020,Chevrolet,Silverado 1500 LT,4WD,20,23,Gasoline,Automatic,5.3L V8 16V GDI OHV,1924
2021,Mercedes-Benz,GLC 300 4MATIC Coupe,AWD,22,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1925
2019,Ford,Escape SE,FWD,23,30,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,1926
2015,Kia,Soul +,FWD,23,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC,1927
2018,Hyundai,Elantra SE,FWD,29,38,Gasoline,Automatic,2.0L I4 16V MPFI DOHC,1928
2012,Ford,Fusion SEL,FWD,23,33,Gasoline,Automatic,2.5L I4 16V MPFI DOHC,1929
2009,Land,Rover Range Rover Sport HSE,4WD,12,18,Gasoline,Automatic,4.4L V8 32V MPFI DOHC,1930
2021,Volvo,XC90 T6 Momentum 7 Passenger,AWD,19,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC,1931
2017,Honda,Civic EX,FWD,31,40,Gasoline,CVT,2.0L I4 16V MPFI DOHC,1932
2021,Hyundai,Kona SEL,FWD,27,33,Gasoline,Automatic,2.0L I4 16V MPFI DOHC,1933
2019,Mercedes-Benz,AMG C 43 Base 4MATIC,AWD,18,25,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,1934
2020,Porsche,911 Carrera S,RWD,18,24,Gasoline,Automatic,3.0L H6 24V GDI DOHC Twin Turbo,1935
2017,Honda,CR-V LX,FWD,26,32,Gasoline,CVT,2.4L I4 16V GDI DOHC,1936
2021,Porsche,911 Turbo S,AWD,15,20,Gasoline,Automatic,3.8L H6 24V GDI DOHC Twin Turbo,1937
2020,Mazda,CX-5 Touring,FWD,25,31,Gasoline,Automatic,2.5L I4 16V GDI DOHC,1938
2016,Subaru,Outback 2.5i Limited,AWD,25,33,Gasoline,CVT,2.5L H4 16V MPFI DOHC,1939
2020,Ford,F-150 Lariat,RWD,20,26,Gasoline,Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1940
2020,Ford,F-150 XLT,4WD,18,23,Gasoline,Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1941
2021,Jeep,Gladiator Sport,4WD,16,23,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,1942
2019,Lincoln,MKC Select,AWD,19,25,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1943
2018,Hyundai,Tucson SE,AWD,21,26,Gasoline,Automatic,2.0L I4 16V GDI DOHC,1944
2018,Gmc,Sierra 1500 SLT,4WD,16,22,Gasoline,Automatic,5.3L V8 16V GDI OHV,1945
2018,Ford,Focus SE,FWD,30,40,Gasoline,Automatic,1.0L I3 12V GDI DOHC Turbo,1946
2020,Kia,Optima LX,FWD,24,32,Gasoline,Automatic,2.4L I4 16V GDI DOHC,1947
2019,Jeep,Cherokee Trailhawk,4WD,18,24,Gasoline,Automatic,3.2L V6 24V MPFI DOHC,1948
2018,Nissan,Altima 2.5 SL,FWD,27,38,Gasoline,CVT,4 Cylinder Engine,1949
2019,Chevrolet,Equinox 1LT,FWD,26,32,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,1950
2021,Ford,F-150 Lariat,4WD,19,24,Gasoline,Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1951
2018,Chevrolet,Tahoe LT,4WD,16,22,Gasoline,Automatic,5.3L V8 16V GDI OHV,1952
2019,Infiniti,QX60 Luxe,AWD,19,26,Gasoline,Automatic,V6 Cylinder Engine,1953
2021,Audi,A5 40 Premium,AWD,25,34,Gasoline,Automatic,2.0L,1954
2017,Jaguar,F-PACE 35t Premium,AWD,18,23,Gasoline,Automatic,3.0L V6 24V GDI DOHC Supercharged,1955
2020,Toyota,C-HR LE,FWD,27,31,Gasoline,CVT,2.0L I4 16V MPFI DOHC,1956
2021,Subaru,Forester,AWD,26,33,Gasoline,CVT,2.5L H4 16V GDI DOHC,1957
2021,Dodge,Durango SRT Hellcat,AWD,12,17,Gasoline,Automatic,6.2L V8 16V MPFI OHV Supercharged,1958
2018,Bmw,328d Base,RWD,31,43,Diesel,Automatic,2.0L I4 16V DDI DOHC Turbo Diesel,1959
2019,Toyota,Camry LE,FWD,28,39,Gasoline,Automatic,2.5L I4 16V PDI DOHC,1960
2019,Hyundai,Sonata SEL,FWD,25,33,Gasoline,Automatic,2.4L I4 16V GDI DOHC,1961
2020,Volkswagen,Atlas Cross Sport 2.0T SE,AWD,18,23,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1962
2014,Jeep,Compass Latitude,FWD,21,28,Gasoline,Automatic,2.0L I4 16V MPFI DOHC,1963
2020,Land,Rover Range Rover Velar S,4WD,18,24,Gasoline,Automatic,V6,1964
2017,Infiniti,QX50 Base,AWD,17,24,Gasoline,Automatic,V6 Cylinder Engine,1965
2019,Subaru,Outback 2.5i Premium,AWD,25,32,Gasoline,CVT,2.5L H4 16V MPFI DOHC,1966
2020,Toyota,Highlander XLE,AWD,20,27,Gasoline,Automatic,3.5L V6 24V PDI DOHC,1967
2016,Porsche,Macan S,AWD,17,23,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,1968
2020,Land,Rover Defender 110 First Edition,4WD,17,22,Gasoline,Automatic,V6,1969
2019,Land,Rover Range Rover 5.0L V8 Supercharged Autobiography,4WD,16,21,Gasoline,Automatic,5.0L V8 32V GDI DOHC Supercharged,1970
2015,Jeep,Grand Cherokee Overland,4WD,17,24,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,1971
2021,Land,Rover Range Rover Velar P250 S,4WD,21,27,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1972
2021,Audi,Q5 Premium Plus,AWD,23,28,Hybrid,Automatic,Intercooled Turbo Gas/Electric I-4 2.0 L/121,1973
2020,Audi,Q7 55 Premium Plus,AWD,17,21,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,1974
2014,Chevrolet,Traverse LS,AWD,16,23,Gasoline,Automatic,3.6L V6 24V GDI DOHC,1975
2020,Infiniti,Q50 3.0t Sport,RWD,20,29,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,1976
2020,Mercedes-Benz,GLE 350 Base,RWD,19,26,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1977
2018,Ford,EcoSport SE,FWD,27,29,Gasoline,Automatic,1.0L I3 12V GDI DOHC Turbo,1978
2019,Gmc,Yukon XL SLT,4WD,14,21,Gasoline,Automatic,5.3L V8 16V GDI OHV,1979
2019,Lexus,ES 300h Base,FWD,43,45,Hybrid,CVT,2.5L I4 16V PDI DOHC Hybrid,1980
2018,Toyota,4Runner Limited 4WD,4WD,17,20,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,1981
2022,Toyota,Tundra 1794,4WD,17,22,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1982
2020,Toyota,4Runner SR5 4WD,4WD,16,19,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,1983
2017,Genesis,G80 3.8,AWD,16,25,Gasoline,Automatic,3.8L V6 24V GDI DOHC,1984
2020,Cadillac,XT6 Sport AWD,AWD,17,24,Gasoline,Automatic,3.6L V6 24V GDI DOHC,1985
2013,Ford,Edge Limited,AWD,18,25,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,1986
2018,Ford,F-150 Platinum,4WD,16,22,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1987
2021,Ford,F-150 Limited,4WD,18,23,Hybrid,Automatic,3.5L V6 24V PDI DOHC Twin Turbo Hybrid,1988
2020,Mazda,CX-30 Premium Package,AWD,25,32,Gasoline,Automatic,2.5L I4 16V GDI DOHC,1989
2021,Chevrolet,Tahoe High Country,4WD,14,19,Gasoline,Automatic,6.2L V8 16V GDI OHV,1990
2020,Chevrolet,Trax LS,AWD,24,29,Gasoline,Automatic,1.4L I4 16V MPFI DOHC Turbo,1991
2020,Ford,Escape Titanium,AWD,23,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1992
2018,Nissan,Maxima 3.5 S,FWD,21,30,Gasoline,CVT,3.5L V6 24V MPFI DOHC,1993
2020,Jeep,Grand Cherokee Limited,RWD,19,26,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,1994
2018,Ford,Explorer XLT,FWD,17,24,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,1995
2018,Ford,F-150 Lariat,RWD,20,26,Gasoline,Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1996
2008,Porsche,911 Carrera 4 Coupe,AWD,17,24,Gasoline,Manual,325.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,1997
2014,Hyundai,Elantra SE,FWD,28,38,Gasoline,Automatic,1.8L I4 16V MPFI DOHC,1998
2020,Porsche,Cayenne Turbo Coupe AWD,AWD,15,19,Gasoline,Automatic,4.0L V8 32V GDI DOHC Twin Turbo,1999
2022,Genesis,GV70 2.5T,AWD,22,28,Gasoline,Automatic,2.5L I4 16V PDI DOHC Turbo,2000
2018,Toyota,Corolla LE,FWD,28,36,Gasoline,CVT,1.8L I4 16V MPFI DOHC,2001
2018,Jeep,Wrangler Unlimited Sport,4WD,17,23,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2002
2014,Land,Rover Range Rover Evoque Pure Plus,4WD,21,30,Gasoline,Automatic,4 Cylinder Engine,2003
2012,Nissan,Maxima SV,FWD,19,26,Gasoline,CVT,3.5L V6 24V MPFI DOHC,2004
2018,Mercedes-Benz,E-Class E 400 4MATIC,AWD,20,26,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,2005
2019,Subaru,Crosstrek 2.0i Premium,AWD,23,29,Gasoline,Manual,2.0L H4 16V GDI DOHC,2006
2017,Toyota,RAV4 LE,AWD,22,29,Gasoline,Automatic,2.5L I4 16V MPFI DOHC,2007
2017,Bmw,M240 i,RWD,21,32,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,2008
2019,Mercedes-Benz,C-Class C 300,RWD,21,29,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2009
2018,Volkswagen,Atlas 2.0T SE,FWD,22,26,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2010
2020,Toyota,Camry LE,FWD,28,39,Gasoline,Automatic,2.5L I4 16V PDI DOHC,2011
2020,Honda,Pilot Touring 7-Passenger,FWD,20,27,Gasoline,Automatic,3.5L V6 24V GDI SOHC,2012
2017,Bmw,X5 sDrive35i,RWD,18,25,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,2013
2017,Ford,Escape SE,FWD,23,30,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,2014
2019,Chevrolet,Equinox 1LT,AWD,25,30,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,2015
2016,Honda,Civic LX,FWD,31,41,Gasoline,CVT,2.0L I4 16V MPFI DOHC,2016
2019,Chevrolet,Traverse Premier,FWD,18,27,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2017
2021,Porsche,Macan S,AWD,18,24,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,2018
2019,Bmw,740 i,RWD,21,29,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,2019
2020,Chevrolet,Equinox 1LT,FWD,26,31,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,2020
2021,Volvo,XC90 T5 Momentum 7 Passenger,FWD,21,30,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2021
2019,Land,Rover Discovery SE,4WD,16,21,Gasoline,Automatic,V6,2022
2018,Mercedes-Benz,E-Class E 400 4MATIC,AWD,20,25,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,2023
2020,Mitsubishi,Outlander Sport ES,4WD,23,29,Gasoline,CVT,2.0L I4 16V MPFI DOHC,2024
2016,Subaru,Forester 2.5i Premium,AWD,24,32,Gasoline,CVT,2.5L H4 16V MPFI DOHC,2025
2019,Mazda,CX-5 Grand Touring,AWD,24,30,Gasoline,Automatic,Regular Unleaded I-4 2.5 L/152,2026
2019,Volkswagen,Tiguan 2.0T S,AWD,21,29,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2027
2019,Honda,Pilot EX-L,AWD,18,26,Gasoline,Automatic,V6 Cylinder Engine,2028
2020,Volkswagen,Passat 2.0T SEL,FWD,23,34,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2029
2019,Toyota,Corolla L,FWD,28,36,Gasoline,CVT,1.8L I4 16V MPFI DOHC,2030
2021,Volvo,XC90 T6 Momentum,AWD,19,28,Gasoline,Automatic,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2031
2016,Dodge,Challenger SXT,RWD,19,30,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2032
2015,Ford,Taurus SHO,AWD,17,25,Gasoline,Automatic,3.5L V6 24V GDI DOHC Twin Turbo,2033
2019,Toyota,Highlander Limited,FWD,21,27,Gasoline,Automatic,3.5L V6 24V PDI DOHC,2034
2019,Gmc,Acadia SLE-2,FWD,21,26,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2035
2021,Volvo,XC60 T5 Inscription,FWD,22,29,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2036
2017,Mazda,CX-9 Grand Touring,AWD,20,26,Gasoline,Automatic,2.5L I4 16V GDI DOHC Turbo,2037
2020,Honda,Ridgeline RTL-E,AWD,19,24,Gasoline,Automatic,3.5L V6 24V GDI SOHC,2038
2021,Gmc,Yukon Denali,4WD,14,19,Gasoline,Automatic,Gas V8 6.2L/,2039
2020,Mercedes-Benz,G-Class G 550 4MATIC,AWD,13,17,Gasoline,Automatic,4.0L V8 32V GDI DOHC Twin Turbo,2040
2022,Chevrolet,Tahoe RST,4WD,15,20,Gasoline,Automatic,5.3L V8 16V GDI OHV,2041
2020,Honda,Passport EX-L,FWD,20,25,Gasoline,Automatic,3.5L V6 24V GDI SOHC,2042
2019,Bmw,640 Gran Turismo i xDrive,AWD,20,28,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,2043
2020,Ford,F-150 King Ranch,RWD,17,23,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,2044
2020,Honda,CR-V LX,AWD,27,32,Gasoline,CVT,1.5L I4 16V GDI DOHC Turbo,2045
2021,Jeep,Grand Cherokee L Limited,4WD,18,25,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2046
2018,Ford,Escape S,FWD,21,29,Gasoline,Automatic,2.5L I4 16V MPFI DOHC,2047
2018,Ford,Expedition Max Limited,4WD,16,21,Gasoline,Automatic,3.5L V6 24V GDI DOHC Twin Turbo,2048
2019,Gmc,Terrain Denali,AWD,21,26,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2049
2021,Acura,TLX A-Spec,AWD,21,29,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2050
2019,Lexus,LS 500 Base,RWD,19,30,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,2051
2021,Toyota,Tacoma,4WD,18,22,Gasoline,Automatic,3.5L V6 24V PDI DOHC,2052
2019,Audi,A4 Premium Plus,AWD,23,34,Gasoline,Automatic,Engine: 2.0L TFSI I4 DOHC -inc: start-stop efficiency system,2053
2021,Bmw,228 Gran Coupe i xDrive,AWD,23,33,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2054
2020,Land,Rover Range Rover P525 HSE,4WD,16,21,Gasoline,Automatic,V8,2055
2020,Ram,1500 Rebel,4WD,19,24,Gasoline,Automatic,5.7L V8 16V MPFI OHV,2056
2018,Ford,Mustang EcoBoost Premium,RWD,21,31,Gasoline,Automatic,2.3L I4 16V GDI DOHC Turbo,2057
2018,Audi,A6 3.0t Sport,AWD,20,29,Gasoline,Automatic,3.0L V6 24V GDI DOHC Supercharged,2058
2015,Subaru,Outback 3.6R Limited,AWD,20,27,Gasoline,CVT,3.6L H6 24V MPFI DOHC,2059
2017,Buick,Enclave Leather,FWD,15,22,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2060
2021,Bmw,X6 M50i,AWD,16,22,Gasoline,Automatic,4.4L V8 32V GDI DOHC Twin Turbo,2061
2021,Gmc,Sierra 1500 Denali,4WD,16,22,Gasoline,Automatic,5.3L V8 16V GDI OHV,2062
2017,Cadillac,CT6 3.6L Luxury,AWD,18,27,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2063
2020,Acura,RDX Technology Package,FWD,22,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2064
2020,Ram,1500 Limited,RWD,20,25,Gasoline,Automatic,5.7L V8 16V MPFI OHV,2065
2016,Mazda,CX-5 Grand Touring,AWD,24,30,Gasoline,Automatic,Regular Unleaded I-4 2.5 L/152,2066
2017,Infiniti,QX80 Base,AWD,13,19,Gasoline,Automatic,5.6L V8 32V GDI DOHC,2067
2011,Chevrolet,Tahoe LT,RWD,15,21,Flex Fuel,Automatic,5.3L V8 16V MPFI OHV Flexible Fuel,2068
2020,Hyundai,Sonata SE,FWD,28,38,Gasoline,Automatic,2.5L I4 16V PDI DOHC,2069
2020,Gmc,Terrain SLE,AWD,25,28,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,2070
2020,Dodge,Durango SXT,AWD,18,25,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2071
2018,Acura,MDX 3.5L w/Technology Package,AWD,18,26,Gasoline,Automatic,3.5L V6 24V GDI SOHC,2072
2019,Hyundai,Kona SE,FWD,27,33,Gasoline,Automatic,2.0L I4 16V MPFI DOHC,2073
2011,Mitsubishi,Lancer Evolution GSR,AWD,17,23,Gasoline,Manual,2.0L I4 16V MPFI DOHC Turbo,2074
2020,Audi,Q5 45 Titanium Premium,AWD,22,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2075
2021,Cadillac,Escalade Premium Luxury,4WD,14,19,Gasoline,Automatic,8 Cylinder Engine,2076
2019,Audi,Q7 45 Premium Plus,AWD,19,25,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2077
2019,Audi,Q8 Premium,AWD,17,22,Hybrid,Automatic,Intercooled Turbo Gas/Electric V-6 3.0 L/183,2078
2013,Acura,RDX Technology,AWD,19,27,Gasoline,Automatic,3.5L V6 24V MPFI SOHC,2079
2019,Mazda,CX-5 Grand Touring,AWD,24,30,Gasoline,Automatic,2.5L I4 16V,2080
2015,Gmc,Yukon SLT,RWD,16,23,Gasoline,Automatic,5.3L V8 16V GDI OHV,2081
2016,Toyota,Camry LE,FWD,25,35,Gasoline,Automatic,2.5L I4 16V MPFI DOHC,2082
2019,Buick,Encore Preferred,FWD,25,30,Gasoline,Automatic,Turbocharged I4 1.4/83,2083
2020,Mazda,CX-5 Grand Touring,FWD,25,31,Gasoline,Automatic,2.5L I4 16V,2084
2018,Ford,Mustang GT Premium,RWD,14,23,Gasoline,Automatic,5.0L V8 32V PDI DOHC,2085
2021,Dodge,Charger R/T,RWD,16,25,Gasoline,Automatic,5.7L V8 16V MPFI OHV,2086
2018,Toyota,Camry XLE,FWD,28,39,Gasoline,Automatic,2.5L I4 16V PDI DOHC,2087
2016,Toyota,Tundra Platinum,4WD,13,17,Gasoline,Automatic,5.7L V8 32V MPFI DOHC,2088
2020,Infiniti,Q50 3.0t LUXE,RWD,20,29,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,2089
2017,Porsche,Macan Base,AWD,20,25,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2090
2021,Chevrolet,Suburban RST,4WD,15,19,Gasoline,Automatic,5.3L V8 16V GDI OHV,2091
2021,Volkswagen,Atlas 3.6 V6 SEL Premium,AWD,16,22,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2092
2014,Honda,Civic LX,FWD,30,39,Gasoline,CVT,1.8L I4 16V MPFI SOHC,2093
2021,Bmw,530 i,RWD,25,33,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2094
2012,Kia,Sorento SX,AWD,18,24,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,2095
2019,Subaru,Outback 2.5i Premium,AWD,25,32,Gasoline,CVT,2.5L,2096
2020,Subaru,Ascent Premium 7-Passenger,AWD,21,27,Gasoline,CVT,2.4L H4 16V GDI DOHC Turbo,2097
2020,Gmc,Terrain SLE,FWD,26,30,Gasoline,Automatic,4 Cylinder Engine,2098
2021,Dodge,Challenger R/T Scat Pack,RWD,14,23,Gasoline,Automatic,6.4L V8 16V MPFI OHV,2099
2021,Lexus,UX 250h Base,AWD,41,38,Hybrid,CVT,2.0L I4 16V PDI DOHC Hybrid,2100
2019,Mazda,Mazda3 AWD w/Preferred Package,AWD,24,32,Gasoline,Automatic,2.5L I4 16V GDI DOHC,2101
2019,Toyota,Highlander XLE,FWD,21,27,Gasoline,Automatic,3.5L V6 24V PDI DOHC,2102
2014,Bmw,328 Gran Turismo i xDrive,AWD,22,33,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,2103
2020,Honda,Civic LX,FWD,31,40,Gasoline,CVT,1.5L I4 16V GDI DOHC Turbo,2104
2014,Chevrolet,Camaro 2LS,RWD,19,30,Gasoline,Automatic,3.6L V6 24V GDI DOHC,2105
2013,Cadillac,Escalade Base,AWD,13,18,Gasoline,Automatic,6.2L V8 16V MPFI OHV,2106
2017,Subaru,Crosstrek 2.0i Premium,AWD,26,33,Gasoline,CVT,2.0L,2107
2003,Mercedes-Benz,SL-Class SL500 Roadster,RWD,15,22,Gasoline,Automatic,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,2108
2019,Jeep,Grand Cherokee Laredo,RWD,19,26,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2109
2015,Mazda,CX-5 Grand Touring,AWD,24,30,Gasoline,Automatic,2.5L I4 16V GDI DOHC,2110
2020,Hyundai,Palisade SEL,FWD,19,26,Gasoline,Automatic,3.8L V6 24V GDI DOHC,2111
2017,Mercedes-Benz,GLA 250 Base 4MATIC,AWD,23,31,Flex Fuel,Automatic,2.0L I4 16V GDI DOHC Turbo Flexible Fuel,2112
2020,Gmc,Sierra 3500 Denali,4WD,0,0,Diesel,Automatic,8 Cylinder Engine,2113
2018,Mazda,CX-9 Touring,AWD,20,26,Gasoline,Automatic,2.5L V6 24V,2114
2020,Volvo,V90 Cross Country T6,AWD,20,30,Gasoline,Automatic,2.0L I4 16V GDI DOHC,2115
2021,Toyota,4Runner SR5,4WD,16,19,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,2116
2018,Mercedes-Benz,C-Class C 300,RWD,24,33,Gasoline,Automatic,4 Cylinder Engine,2117
2020,Mercedes-Benz,CLS 450 Base,RWD,24,31,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,2118
2020,Honda,CR-V EX,AWD,27,32,Gasoline,CVT,1.5L I4 16V GDI DOHC Turbo,2119
2020,Jeep,Grand Cherokee Altitude,4WD,18,25,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2120
2006,Jeep,Commander Limited,4WD,15,19,Gasoline,Automatic,330.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,2121
2021,Jeep,Wrangler Unlimited Rubicon,4WD,17,23,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,2122
2018,Kia,Optima LX,FWD,25,36,Gasoline,Automatic,2.4L I4 16V GDI DOHC,2123
2019,Jeep,Cherokee Latitude Plus,FWD,22,31,Gasoline,Automatic,2.4L I4 16V MPFI SOHC,2124
2019,Ford,Explorer XLT,4WD,16,22,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,2125
2020,Land,Rover Range Rover P525 HSE LWB,4WD,16,21,Gasoline,Automatic,V8,2126
2016,Honda,CR-V EX,AWD,25,31,Gasoline,CVT,2.4L I4 16V GDI DOHC,2127
2015,Gmc,Sierra 2500 Denali,4WD,0,0,Diesel,Automatic,8 Cylinder Engine,2128
